job_id,fixture,p,prefix,deadline,policy,status,reason,timing_origin,now_elapsed,analysis_type,sample_origin,note,schedule
dagjulj9k43c73adg3j0,D4,1,1,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,1,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,1,30,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,1,30,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,1,30,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,1,30,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,1,30,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,1,30,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,1,300,P0,accept,UNGUARDED_MODAL,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,1,300,P0,accept,UNGUARDED_MODAL,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,1,300,P0,accept,UNGUARDED_MODAL,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,1,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,1,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,1,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,1,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,1,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,1,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,1,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,1,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,1,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,4,5,P0,accept,UNGUARDED_MODAL,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,4,5,P0,accept,UNGUARDED_MODAL,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,4,5,P0,accept,UNGUARDED_MODAL,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,4,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,4,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,4,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,4,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,4,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,4,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,4,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,4,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,4,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,4,30,P0,accept,UNGUARDED_MODAL,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,4,30,P0,accept,UNGUARDED_MODAL,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,4,30,P0,accept,UNGUARDED_MODAL,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,4,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,4,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,4,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,4,30,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,4,30,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,4,30,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,4,30,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,4,30,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,4,30,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,4,300,P0,accept,UNGUARDED_MODAL,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,4,300,P0,accept,UNGUARDED_MODAL,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,4,300,P0,accept,UNGUARDED_MODAL,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,4,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,4,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,4,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,4,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,4,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,4,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,4,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,4,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,4,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,16,5,P0,accept,UNGUARDED_MODAL,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,16,5,P0,accept,UNGUARDED_MODAL,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,16,5,P0,accept,UNGUARDED_MODAL,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,16,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,16,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,16,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,16,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,16,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,16,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,16,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,16,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,16,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,16,30,P0,accept,UNGUARDED_MODAL,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,16,30,P0,accept,UNGUARDED_MODAL,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,16,30,P0,accept,UNGUARDED_MODAL,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,16,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,16,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,16,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,16,30,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,16,30,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,16,30,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,16,30,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,16,30,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,16,30,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,16,300,P0,accept,UNGUARDED_MODAL,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,16,300,P0,accept,UNGUARDED_MODAL,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,16,300,P0,accept,UNGUARDED_MODAL,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,16,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,16,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,16,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,16,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,16,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,16,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,16,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,16,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,16,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,64,5,P0,accept,UNGUARDED_MODAL,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,64,5,P0,accept,UNGUARDED_MODAL,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,64,5,P0,accept,UNGUARDED_MODAL,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,64,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,64,5,P1,accept,ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,64,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,64,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,64,5,P2,accept,ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,64,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,64,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,64,5,P3,accept,ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,64,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,64,30,P0,accept,UNGUARDED_MODAL,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,64,30,P0,accept,UNGUARDED_MODAL,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,64,30,P0,accept,UNGUARDED_MODAL,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,64,30,P1,accept,ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,64,30,P1,accept,ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,64,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,64,30,P2,accept,ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,64,30,P2,accept,ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,64,30,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,64,30,P3,accept,ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,64,30,P3,accept,ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,64,30,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,64,300,P0,accept,UNGUARDED_MODAL,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,64,300,P0,accept,UNGUARDED_MODAL,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,64,300,P0,accept,UNGUARDED_MODAL,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,64,300,P1,accept,ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,64,300,P1,accept,ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,64,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,64,300,P2,accept,ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,64,300,P2,accept,ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,64,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,64,300,P3,accept,ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,64,300,P3,accept,ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,64,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,256,5,P0,accept,UNGUARDED_MODAL,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,256,5,P0,accept,UNGUARDED_MODAL,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,256,5,P0,accept,UNGUARDED_MODAL,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,256,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,256,5,P1,accept,ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,256,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjulj9k43c73adg3j0,D4,1,256,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,13.100063708989182,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjulj9k43c73adg3j0,D4,1,256,5,P2,accept,ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjulj9k43c73adg3j0,D4,1,256,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
